,ONTOLOGY,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0072088,BP,GO:0072088,nephron epithelium morphogenesis,3/560,22/4865,0.472979319,0.817800715,0.65856609,STAT1/GATA3/GPC3,3
GO:0097194,BP,GO:0097194,execution phase of apoptosis,3/560,22/4865,0.472979319,0.817800715,0.65856609,FAP/TAOK1/BCL2L1,3
GO:1903510,BP,GO:1903510,mucopolysaccharide metabolic process,3/560,22/4865,0.472979319,0.817800715,0.65856609,CD44/DCN/TGFB1,3
GO:0043549,BP,GO:0043549,regulation of kinase activity,31/560,263/4865,0.472986791,0.817800715,0.65856609,SHC1/NCK2/HEG1/RAP2B/SFRP2/ACSL1/CD74/HLA-DRB1/EEF1A1/CD24/ACTB/PRKAR2B/CLU/GTPBP4/CD81/CCND1/RPS3/OSBPL8/GAS6/HSP90AA1/RPLP1/NR2F2/TAOK1/CCL5/PPP1R1B/ERBB2/SLC9A3R1/TGFB1/APOE/PRNP/SYAP1,31
GO:0006986,BP,GO:0006986,response to unfolded protein,10/560,82/4865,0.474042613,0.819292386,0.659767316,NCK2/HSPD1/AGR2/RHBDD2/CCND1/TMBIM6/HSP90AA1/VAPB/XBP1/ATF4,10
GO:0019637,BP,GO:0019637,organophosphate metabolic process,35/560,298/4865,0.476803278,0.823728139,0.66333938,SERINC2/LPGAT1/CAPN2/DBI/ABHD14B/ATP6V1A/GMPS/ACSL1/ENPP1/FABP5/GPAA1/IDI1/PFKFB3/PAPSS2/LDHA/NNMT/GAPDH/TPI1/OSBPL8/PYGL/NME4/ALDOA/DCTPP1/GIT1/ACACA/PGAP3/ORMDL3/GPX4/SLC44A2/TECR/TGFB1/APOC1/MBOAT7/PIGT/TMSB4X,35
GO:0051082,MF,GO:0051082,unfolded protein binding,8/560,65/4865,0.477389924,0.823939343,0.66350946,PFDN2/UGGT1/HSPD1/CLU/PFDN5/PTGES3/HSP90AA1/LMAN1,8
GO:0072655,BP,GO:0072655,establishment of protein localization to mitochondrion,8/560,65/4865,0.477389924,0.823939343,0.66350946,HSPD1/HSP90AA1/LMAN1/TIMM13/NDUFA13/ROMO1/SREBF2/BCAP31,8
GO:0099513,CC,GO:0099513,polymeric cytoskeletal fiber,24/560,203/4865,0.477508094,0.823939343,0.66350946,LMNA/SLAIN2/PALLD/MAP1B/DPYSL3/HLA-DRB1/DST/ACTB/VIM/SAA1/FKBP4/TUBA1B/KRT8/TPT1/MYO5A/COTL1/MYO1C/KRT19/KRT14/KRT17/ACTG1/DPP9/TPM4/FLNA,24
GO:0032869,BP,GO:0032869,cellular response to insulin stimulus,11/560,91/4865,0.480148077,0.827985265,0.666767598,SHC1/STAT1/GNAI2/ENPP1/OSBPL8/ZFP36L1/MYO5A/MYO1C/RAB31/XBP1/SYAP1,11
GO:0030117,CC,GO:0030117,membrane coat,6/560,48/4865,0.48121887,0.827985265,0.666767598,COPA/SEC31A/COPB1/SEC23A/TMED3/COPE,6
GO:0033865,BP,GO:0033865,nucleoside bisphosphate metabolic process,6/560,48/4865,0.48121887,0.827985265,0.666767598,ABHD14B/ACSL1/ENPP1/PAPSS2/ACACA/TECR,6
GO:0033875,BP,GO:0033875,ribonucleoside bisphosphate metabolic process,6/560,48/4865,0.48121887,0.827985265,0.666767598,ABHD14B/ACSL1/ENPP1/PAPSS2/ACACA/TECR,6
GO:0034032,BP,GO:0034032,purine nucleoside bisphosphate metabolic process,6/560,48/4865,0.48121887,0.827985265,0.666767598,ABHD14B/ACSL1/ENPP1/PAPSS2/ACACA/TECR,6
GO:0048475,CC,GO:0048475,coated membrane,6/560,48/4865,0.48121887,0.827985265,0.666767598,COPA/SEC31A/COPB1/SEC23A/TMED3/COPE,6
GO:0051302,BP,GO:0051302,regulation of cell division,6/560,48/4865,0.48121887,0.827985265,0.666767598,TXNIP/SFRP2/MDK/GIT1/TGFB1/BCL2L1,6
GO:0044389,MF,GO:0044389,ubiquitin-like protein ligase binding,20/560,169/4865,0.483672065,0.831868898,0.669895045,RPL11/JUN/TXNIP/NDUFS2/RTN4/STAT1/HSPD1/PRKAR2B/CLU/LAPTM4B/YWHAZ/TPI1/TUBA1B/TMBIM6/NFKBIA/HSP90AA1/UBB/RPL23/ACTG1/UBA52,20
GO:0005778,CC,GO:0005778,peroxisomal membrane,4/560,31/4865,0.485768469,0.832101579,0.670082421,PEX19/ACSL1/TMEM135/MGST1,4
GO:0006664,BP,GO:0006664,glycolipid metabolic process,4/560,31/4865,0.485768469,0.832101579,0.670082421,SUMF1/GPAA1/PGAP3/PIGT,4
GO:0006672,BP,GO:0006672,ceramide metabolic process,4/560,31/4865,0.485768469,0.832101579,0.670082421,CERS2/DEGS2/ORMDL3/CERS4,4
GO:0006890,BP,GO:0006890,"retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum",4/560,31/4865,0.485768469,0.832101579,0.670082421,COPA/LMAN2/COPE/ERGIC3,4
GO:0031903,CC,GO:0031903,microbody membrane,4/560,31/4865,0.485768469,0.832101579,0.670082421,PEX19/ACSL1/TMEM135/MGST1,4
GO:0033866,BP,GO:0033866,nucleoside bisphosphate biosynthetic process,4/560,31/4865,0.485768469,0.832101579,0.670082421,ACSL1/PAPSS2/ACACA/TECR,4
GO:0034030,BP,GO:0034030,ribonucleoside bisphosphate biosynthetic process,4/560,31/4865,0.485768469,0.832101579,0.670082421,ACSL1/PAPSS2/ACACA/TECR,4
GO:0034033,BP,GO:0034033,purine nucleoside bisphosphate biosynthetic process,4/560,31/4865,0.485768469,0.832101579,0.670082421,ACSL1/PAPSS2/ACACA/TECR,4
GO:0061326,BP,GO:0061326,renal tubule development,4/560,31/4865,0.485768469,0.832101579,0.670082421,STAT1/CD24/GATA3/GPC3,4
GO:1903509,BP,GO:1903509,liposaccharide metabolic process,4/560,31/4865,0.485768469,0.832101579,0.670082421,SUMF1/GPAA1/PGAP3/PIGT,4
GO:0019080,BP,GO:0019080,viral gene expression,7/560,57/4865,0.488875405,0.832404959,0.670326729,JUN/SPCS1/EIF3B/CCL5/HPN/ZFP36/EIF3L,7
GO:0000266,BP,GO:0000266,mitochondrial fission,2/560,14/4865,0.491046338,0.832404959,0.670326729,TMEM135/DCN,2
GO:0001223,MF,GO:0001223,transcription coactivator binding,2/560,14/4865,0.491046338,0.832404959,0.670326729,CREB1/RPL23,2
GO:0002762,BP,GO:0002762,negative regulation of myeloid leukocyte differentiation,2/560,14/4865,0.491046338,0.832404959,0.670326729,FBN1/MAFB,2
GO:0003176,BP,GO:0003176,aortic valve development,2/560,14/4865,0.491046338,0.832404959,0.670326729,GATA3/TGFB1,2
GO:0003341,BP,GO:0003341,cilium movement,2/560,14/4865,0.491046338,0.832404959,0.670326729,SLC9A3R1/YIF1B,2
GO:0005544,MF,GO:0005544,calcium-dependent phospholipid binding,2/560,14/4865,0.491046338,0.832404959,0.670326729,ANXA5/ANXA2,2
GO:0008187,MF,GO:0008187,poly-pyrimidine tract binding,2/560,14/4865,0.491046338,0.832404959,0.670326729,RBMS1/ATXN1,2
GO:0008320,MF,GO:0008320,protein transmembrane transporter activity,2/560,14/4865,0.491046338,0.832404959,0.670326729,MCL1/AZGP1,2
GO:0010677,BP,GO:0010677,negative regulation of cellular carbohydrate metabolic process,2/560,14/4865,0.491046338,0.832404959,0.670326729,ENPP1/GIT1,2
GO:0015081,MF,GO:0015081,sodium ion transmembrane transporter activity,2/560,14/4865,0.491046338,0.832404959,0.670326729,SLC5A6/SLC38A2,2
GO:0015718,BP,GO:0015718,monocarboxylic acid transport,2/560,14/4865,0.491046338,0.832404959,0.670326729,SLC5A6/SLC9A3R1,2
GO:0017080,MF,GO:0017080,sodium channel regulator activity,2/560,14/4865,0.491046338,0.832404959,0.670326729,PRSS8/FXYD3,2
GO:0032728,BP,GO:0032728,positive regulation of interferon-beta production,2/560,14/4865,0.491046338,0.832404959,0.670326729,IRF1/HSP90AA1,2
GO:0032965,BP,GO:0032965,regulation of collagen biosynthetic process,2/560,14/4865,0.491046338,0.832404959,0.670326729,VIM/TGFB1,2
GO:0035925,MF,GO:0035925,mRNA 3'-UTR AU-rich region binding,2/560,14/4865,0.491046338,0.832404959,0.670326729,ZFP36L1/ZFP36,2
GO:0036003,BP,GO:0036003,positive regulation of transcription from RNA polymerase II promoter in response to stress,2/560,14/4865,0.491046338,0.832404959,0.670326729,MUC1/ATF4,2
GO:0036475,BP,GO:0036475,neuron death in response to oxidative stress,2/560,14/4865,0.491046338,0.832404959,0.670326729,MCL1/ATF4,2
GO:0042491,BP,GO:0042491,inner ear auditory receptor cell differentiation,2/560,14/4865,0.491046338,0.832404959,0.670326729,ESRP1/SLC9A3R1,2
GO:0051293,BP,GO:0051293,establishment of spindle localization,2/560,14/4865,0.491046338,0.832404959,0.670326729,GJA1/CFL1,2
GO:0051491,BP,GO:0051491,positive regulation of filopodium assembly,2/560,14/4865,0.491046338,0.832404959,0.670326729,DPYSL3/MIEN1,2
GO:0060251,BP,GO:0060251,regulation of glial cell proliferation,2/560,14/4865,0.491046338,0.832404959,0.670326729,CERS2/CREB1,2
GO:0060317,BP,GO:0060317,cardiac epithelial to mesenchymal transition,2/560,14/4865,0.491046338,0.832404959,0.670326729,ADAM15/RTN4,2
GO:0071949,MF,GO:0071949,FAD binding,2/560,14/4865,0.491046338,0.832404959,0.670326729,DHCR24/SQLE,2
GO:1902930,BP,GO:1902930,regulation of alcohol biosynthetic process,2/560,14/4865,0.491046338,0.832404959,0.670326729,DKK3/APOE,2
GO:1903556,BP,GO:1903556,negative regulation of tumor necrosis factor superfamily cytokine production,2/560,14/4865,0.491046338,0.832404959,0.670326729,GPNMB/GAS6,2
GO:0051261,BP,GO:0051261,protein depolymerization,5/560,40/4865,0.494891584,0.83791899,0.674767119,MAP1B/CFL1/TMOD3/TAOK1/VPS4B,5
GO:0061351,BP,GO:0061351,neural precursor cell proliferation,5/560,40/4865,0.494891584,0.83791899,0.674767119,NDUFS2/GNAI2/MDK/SPINT2/FLNA,5
GO:0070851,MF,GO:0070851,growth factor receptor binding,5/560,40/4865,0.494891584,0.83791899,0.674767119,SHC1/AGR2/SDCBP/GATA3/SLC9A3R1,5
GO:0033674,BP,GO:0033674,positive regulation of kinase activity,18/560,153/4865,0.499003086,0.844543317,0.680101618,ACSL1/CD74/HLA-DRB1/CD24/CLU/CD81/CCND1/RPS3/OSBPL8/GAS6/HSP90AA1/RPLP1/TAOK1/CCL5/ERBB2/TGFB1/PRNP/SYAP1,18
GO:1905369,CC,GO:1905369,endopeptidase complex,6/560,49/4865,0.502052174,0.846225221,0.681456037,GPAA1/UBE3A/PSMD3/USP14/PSMD8/PIGT,6
GO:0061024,BP,GO:0061024,membrane organization,35/560,301/4865,0.502572485,0.846225221,0.681456037,DHCR24/S100A10/LMNA/RTN4/SEC31A/CD24/CLU/LAPTM4B/CTSL/COL5A1/CD9/OSBPL8/GAS6/SEC23A/SERPINA5/HSP90AA1/ANXA2/MFGE8/STARD3/SLC9A3R1/SYNGR2/EPB41L3/RAB31/VAPA/VPS4B/TIMM13/SGTA/ALKBH7/C3/NDUFA13/APOE/BCL2L1/ROMO1/VAPB/ITGB2,35
GO:1903829,BP,GO:1903829,positive regulation of cellular protein localization,16/560,136/4865,0.503528375,0.846225221,0.681456037,RTN4/AGR2/VPS28/CD81/LRP1/LGALS3/GLIS2/MYO1C/ERBB2/ORMDL3/TYROBP/TGFB1/PRNP/ITGB2/SREBF2/FLNA,16
GO:0002292,BP,GO:0002292,T cell differentiation involved in immune response,3/560,23/4865,0.503586774,0.846225221,0.681456037,HLA-DRA/HLA-DRB1/GATA3,3
GO:0004519,MF,GO:0004519,endonuclease activity,3/560,23/4865,0.503586774,0.846225221,0.681456037,RNASET2/RPS3/RNASE4,3
GO:0004930,MF,GO:0004930,G protein-coupled receptor activity,3/560,23/4865,0.503586774,0.846225221,0.681456037,RAMP1/GPR160/ADGRE5,3
GO:0006094,BP,GO:0006094,gluconeogenesis,3/560,23/4865,0.503586774,0.846225221,0.681456037,NNMT/TPI1/ATF4,3
GO:0016504,MF,GO:0016504,peptidase activator activity,3/560,23/4865,0.503586774,0.846225221,0.681456037,FN1/SFRP2/PCOLCE,3
GO:0021549,BP,GO:0021549,cerebellum development,3/560,23/4865,0.503586774,0.846225221,0.681456037,SDF4/UQCRQ/MDK,3
GO:0033059,BP,GO:0033059,cellular pigmentation,3/560,23/4865,0.503586774,0.846225221,0.681456037,MLPH/CD63/MYO5A,3
GO:0035384,BP,GO:0035384,thioester biosynthetic process,3/560,23/4865,0.503586774,0.846225221,0.681456037,ACSL1/ACACA/TECR,3
GO:0035904,BP,GO:0035904,aorta development,3/560,23/4865,0.503586774,0.846225221,0.681456037,MYLK/LOX/LRP1,3
GO:0042058,BP,GO:0042058,regulation of epidermal growth factor receptor signaling pathway,3/560,23/4865,0.503586774,0.846225221,0.681456037,IFI6/AGR2/PTPN12,3
GO:0043209,CC,GO:0043209,myelin sheath,3/560,23/4865,0.503586774,0.846225221,0.681456037,HSP90AA1/ANXA2/ERBB2,3
GO:0046330,BP,GO:0046330,positive regulation of JNK cascade,3/560,23/4865,0.503586774,0.846225221,0.681456037,HIPK2/SDCBP/TAOK1,3
GO:0051018,MF,GO:0051018,protein kinase A binding,3/560,23/4865,0.503586774,0.846225221,0.681456037,WASF2/PRKAR2B/RPS3,3
GO:0071616,BP,GO:0071616,acyl-CoA biosynthetic process,3/560,23/4865,0.503586774,0.846225221,0.681456037,ACSL1/ACACA/TECR,3
GO:0072028,BP,GO:0072028,nephron morphogenesis,3/560,23/4865,0.503586774,0.846225221,0.681456037,STAT1/GATA3/GPC3,3
GO:0016829,MF,GO:0016829,lyase activity,7/560,58/4865,0.507999276,0.852964356,0.68688299,MGST3/ARMT1/RNASET2/GGCT/RPS3/TPI1/ALDOA,7
GO:0030879,BP,GO:0030879,mammary gland development,7/560,58/4865,0.507999276,0.852964356,0.68688299,RTN4/CREB1/IGFBP5/GATA3/CCND1/ATP2C2/XBP1,7
GO:0060562,BP,GO:0060562,epithelial tube morphogenesis,14/560,119/4865,0.508657144,0.853731116,0.687500453,RPS7/CXCL10/SFRP2/RDH10/CTHRC1/TNC/GATA3/MDK/MMP14/ITGAX/SPINT2/TGFB1/VASP/GPC3,14
GO:0000792,CC,GO:0000792,heterochromatin,4/560,32/4865,0.511565813,0.853884243,0.687623765,CBX5/PCGF2/CBX1/CENPB,4
GO:0002028,BP,GO:0002028,regulation of sodium ion transport,4/560,32/4865,0.511565813,0.853884243,0.687623765,PRSS8/SLC9A3R1/FXYD3/ACTN4,4
GO:0006720,BP,GO:0006720,isoprenoid metabolic process,4/560,32/4865,0.511565813,0.853884243,0.687623765,CRABP2/RDH10/IDI1/LRP1,4
GO:0006984,BP,GO:0006984,ER-nucleus signaling pathway,4/560,32/4865,0.511565813,0.853884243,0.687623765,NCK2/AGR2/ATF4/SREBF2,4
GO:0007416,BP,GO:0007416,synapse assembly,4/560,32/4865,0.511565813,0.853884243,0.687623765,EIF4G1/MAP1B/THBS2/SDCBP,4
GO:0008593,BP,GO:0008593,regulation of Notch signaling pathway,4/560,32/4865,0.511565813,0.853884243,0.687623765,POSTN/MMP14/NFKBIA/SREBF2,4
GO:0030971,MF,GO:0030971,receptor tyrosine kinase binding,4/560,32/4865,0.511565813,0.853884243,0.687623765,SHC1/NCK2/GAS6/ITGAX,4
GO:0031228,CC,GO:0031228,intrinsic component of Golgi membrane,4/560,32/4865,0.511565813,0.853884243,0.687623765,IER3IP1/YIF1B/ERGIC3/SLC35A2,4
GO:0043406,BP,GO:0043406,positive regulation of MAP kinase activity,4/560,32/4865,0.511565813,0.853884243,0.687623765,CD24/RPS3/ERBB2/TGFB1,4
GO:0044774,BP,GO:0044774,mitotic DNA integrity checkpoint signaling,4/560,32/4865,0.511565813,0.853884243,0.687623765,MUC1/RAD9A/CCND1/TAOK1,4
GO:0051881,BP,GO:0051881,regulation of mitochondrial membrane potential,4/560,32/4865,0.511565813,0.853884243,0.687623765,IFI6/DCN/UBB/BCL2L1,4
GO:0055072,BP,GO:0055072,iron ion homeostasis,4/560,32/4865,0.511565813,0.853884243,0.687623765,ATP6V1A/HPX/B2M/FTL,4
GO:0071806,BP,GO:0071806,protein transmembrane transport,4/560,32/4865,0.511565813,0.853884243,0.687623765,MCL1/HSPD1/AZGP1/ROMO1,4
GO:1903169,BP,GO:1903169,regulation of calcium ion transmembrane transport,4/560,32/4865,0.511565813,0.853884243,0.687623765,CXCL10/TSPAN13/CYBA/PRNP,4
GO:0098742,BP,GO:0098742,cell-cell adhesion via plasma-membrane adhesion molecules,5/560,41/4865,0.51760977,0.863293339,0.695200808,EPCAM/SPARCL1/PALLD/BSG/ITGB2,5
GO:1901222,BP,GO:1901222,regulation of NIK/NF-kappaB signaling,5/560,41/4865,0.51760977,0.863293339,0.695200808,RPS3/NFKBIA/LITAF/ACTN4/TMSB4X,5
GO:0032868,BP,GO:0032868,response to insulin,13/560,111/4865,0.518415465,0.864107124,0.695856141,SHC1/STAT1/GNAI2/HADH/ENPP1/GGH/OSBPL8/ZFP36L1/MYO5A/MYO1C/RAB31/XBP1/SYAP1,13
GO:0046983,MF,GO:0046983,protein dimerization activity,38/560,329/4865,0.518505006,0.864107124,0.695856141,ID3/GBP1/GSTM3/MCL1/S100A10/FAP/STAT1/JCHAIN/PPP3CA/STC2/ENPP1/GGCT/SDCBP/ANO1/TPI1/HSP90AA1/B2M/NR2F2/CYBA/CCL5/STARD3/ERBB2/VAPA/VPS4B/SPPL2B/TPM4/BST2/TYROBP/ACTN4/APOE/BCL2L1/GSS/VAPB/XBP1/ATF4/SREBF2/CYBB/FLNA,38
GO:0008654,BP,GO:0008654,phospholipid biosynthetic process,10/560,85/4865,0.521739408,0.868545088,0.699429985,LPGAT1/CAPN2/FABP5/GPAA1/IDI1/PGAP3/ORMDL3/SLC44A2/MBOAT7/PIGT,10
GO:0007009,BP,GO:0007009,plasma membrane organization,6/560,50/4865,0.522584045,0.868545088,0.699429985,CLU/COL5A1/CD9/SERPINA5/SLC9A3R1/EPB41L3,6
GO:0009913,BP,GO:0009913,epidermal cell differentiation,7/560,59/4865,0.526875878,0.868545088,0.699429985,TXNIP/PALLD/ESRP1/ZFP36L1/KRT17/SLC9A3R1/ZFP36,7
GO:0016051,BP,GO:0016051,carbohydrate biosynthetic process,7/560,59/4865,0.526875878,0.868545088,0.699429985,ENPP1/B4GALT1/NNMT/TPI1/PTGES3/TGFB1/ATF4,7
GO:0019903,MF,GO:0019903,protein phosphatase binding,7/560,59/4865,0.526875878,0.868545088,0.699429985,ENSA/SMG7/STAT1/EIF4EBP1/ANAPC5/LGALS3/ERBB2,7
GO:0031333,BP,GO:0031333,negative regulation of protein-containing complex assembly,7/560,59/4865,0.526875878,0.868545088,0.699429985,CLU/EIF4EBP1/FKBP4/TMOD3/RPL13A/PMEPA1/TMSB4X,7
GO:0010638,BP,GO:0010638,positive regulation of organelle organization,24/560,208/4865,0.52877226,0.868545088,0.699429985,WASF2/RHOC/S100A10/PFDN2/ARPC5/NCK2/ARPC2/ARPC4/SLAIN2/MAP1B/HNRNPA2B1/SDCBP/RPS3/DCN/ANAPC5/ANXA2/MAPK3/MYO1C/GIT1/GRN/LMAN1/VPS4B/VASP/FLNA,24
GO:0006820,BP,GO:0006820,anion transport,12/560,103/4865,0.528922097,0.868545088,0.699429985,SLC5A6/PCYOX1/ANKH/GJA1/ENPP1/ANO1/MGST1/SLC38A2/SLC9A3R1/FXYD3/PRNP/SLC35A2,12
GO:0000421,CC,GO:0000421,autophagosome membrane,2/560,15/4865,0.52894662,0.868545088,0.699429985,RPN2/LAMP2,2
GO:0001569,BP,GO:0001569,branching involved in blood vessel morphogenesis,2/560,15/4865,0.52894662,0.868545088,0.699429985,SFRP2/MDK,2
GO:0001756,BP,GO:0001756,somitogenesis,2/560,15/4865,0.52894662,0.868545088,0.699429985,SFRP2/SEMA3C,2
GO:0002067,BP,GO:0002067,glandular epithelial cell differentiation,2/560,15/4865,0.52894662,0.868545088,0.699429985,SPDEF/AGR2,2
GO:0003254,BP,GO:0003254,regulation of membrane depolarization,2/560,15/4865,0.52894662,0.868545088,0.699429985,IFI6/DCN,2
GO:0005154,MF,GO:0005154,epidermal growth factor receptor binding,2/560,15/4865,0.52894662,0.868545088,0.699429985,SHC1/AGR2,2
GO:0006882,BP,GO:0006882,cellular zinc ion homeostasis,2/560,15/4865,0.52894662,0.868545088,0.699429985,MT2A/MT1X,2
GO:0007031,BP,GO:0007031,peroxisome organization,2/560,15/4865,0.52894662,0.868545088,0.699429985,PEX19/TMEM135,2
GO:0010644,BP,GO:0010644,cell communication by electrical coupling,2/560,15/4865,0.52894662,0.868545088,0.699429985,GJA1/GJB2,2
GO:0010803,BP,GO:0010803,regulation of tumor necrosis factor-mediated signaling pathway,2/560,15/4865,0.52894662,0.868545088,0.699429985,GAS6/SPPL2B,2
GO:0016830,MF,GO:0016830,carbon-carbon lyase activity,2/560,15/4865,0.52894662,0.868545088,0.699429985,ARMT1/ALDOA,2
GO:0030219,BP,GO:0030219,megakaryocyte differentiation,2/560,15/4865,0.52894662,0.868545088,0.699429985,WASF2/LOX,2
GO:0030857,BP,GO:0030857,negative regulation of epithelial cell differentiation,2/560,15/4865,0.52894662,0.868545088,0.699429985,STAT1/CCND1,2
GO:0032732,BP,GO:0032732,positive regulation of interleukin-1 production,2/560,15/4865,0.52894662,0.868545088,0.699429985,SAA1/TYROBP,2
GO:0032885,BP,GO:0032885,regulation of polysaccharide biosynthetic process,2/560,15/4865,0.52894662,0.868545088,0.699429985,ENPP1/TGFB1,2
GO:0035459,BP,GO:0035459,vesicle cargo loading,2/560,15/4865,0.52894662,0.868545088,0.699429985,SEC31A/SEC23A,2
GO:0035767,BP,GO:0035767,endothelial cell chemotaxis,2/560,15/4865,0.52894662,0.868545088,0.699429985,LGMN/TMSB4X,2
GO:0035909,BP,GO:0035909,aorta morphogenesis,2/560,15/4865,0.52894662,0.868545088,0.699429985,MYLK/LRP1,2
GO:0039702,BP,GO:0039702,viral budding via host ESCRT complex,2/560,15/4865,0.52894662,0.868545088,0.699429985,VPS28/VPS4B,2
GO:0044275,BP,GO:0044275,cellular carbohydrate catabolic process,2/560,15/4865,0.52894662,0.868545088,0.699429985,TPI1/PYGL,2
GO:0046580,BP,GO:0046580,negative regulation of Ras protein signal transduction,2/560,15/4865,0.52894662,0.868545088,0.699429985,HEG1/TIMP2,2
GO:0046638,BP,GO:0046638,positive regulation of alpha-beta T cell differentiation,2/560,15/4865,0.52894662,0.868545088,0.699429985,HLA-DRA/HLA-DRB1,2
GO:0046676,BP,GO:0046676,negative regulation of insulin secretion,2/560,15/4865,0.52894662,0.868545088,0.699429985,PPP3CA/HADH,2
GO:0048026,BP,GO:0048026,"positive regulation of mRNA splicing, via spliceosome",2/560,15/4865,0.52894662,0.868545088,0.699429985,CIRBP/RBM3,2
GO:0050805,BP,GO:0050805,negative regulation of synaptic transmission,2/560,15/4865,0.52894662,0.868545088,0.699429985,GNAI2/RAP1B,2
GO:0055069,BP,GO:0055069,zinc ion homeostasis,2/560,15/4865,0.52894662,0.868545088,0.699429985,MT2A/MT1X,2
GO:0090278,BP,GO:0090278,negative regulation of peptide hormone secretion,2/560,15/4865,0.52894662,0.868545088,0.699429985,PPP3CA/HADH,2
GO:0097734,BP,GO:0097734,extracellular exosome biogenesis,2/560,15/4865,0.52894662,0.868545088,0.699429985,SDCBP/VPS4B,2
GO:1905314,BP,GO:1905314,semi-lunar valve development,2/560,15/4865,0.52894662,0.868545088,0.699429985,GATA3/TGFB1,2
GO:1990182,BP,GO:1990182,exosomal secretion,2/560,15/4865,0.52894662,0.868545088,0.699429985,SDCBP/VPS4B,2
GO:0070585,BP,GO:0070585,protein localization to mitochondrion,8/560,68/4865,0.530691563,0.869563203,0.700249862,HSPD1/HSP90AA1/LMAN1/TIMM13/NDUFA13/ROMO1/SREBF2/BCAP31,8
GO:0001961,BP,GO:0001961,positive regulation of cytokine-mediated signaling pathway,3/560,24/4865,0.533252966,0.869563203,0.700249862,CD74/HPX/GAS6,3
GO:0006879,BP,GO:0006879,cellular iron ion homeostasis,3/560,24/4865,0.533252966,0.869563203,0.700249862,ATP6V1A/HPX/FTL,3
GO:0010823,BP,GO:0010823,negative regulation of mitochondrion organization,3/560,24/4865,0.533252966,0.869563203,0.700249862,LMNA/CLU/BCL2L1,3
GO:0016298,MF,GO:0016298,lipase activity,3/560,24/4865,0.533252966,0.869563203,0.700249862,ABHD2/CCL5/PLD3,3
GO:0019319,BP,GO:0019319,hexose biosynthetic process,3/560,24/4865,0.533252966,0.869563203,0.700249862,NNMT/TPI1/ATF4,3
GO:0030521,BP,GO:0030521,androgen receptor signaling pathway,3/560,24/4865,0.533252966,0.869563203,0.700249862,SCGB2A2/UBE3A/PMEPA1,3
GO:0031050,BP,GO:0031050,dsRNA processing,3/560,24/4865,0.533252966,0.869563203,0.700249862,PPP3CA/HNRNPA2B1/TGFB1,3
GO:0033120,BP,GO:0033120,positive regulation of RNA splicing,3/560,24/4865,0.533252966,0.869563203,0.700249862,SLC38A2/CIRBP/RBM3,3
GO:0035196,BP,GO:0035196,production of miRNAs involved in gene silencing by miRNA,3/560,24/4865,0.533252966,0.869563203,0.700249862,PPP3CA/HNRNPA2B1/TGFB1,3
GO:0043204,CC,GO:0043204,perikaryon,3/560,24/4865,0.533252966,0.869563203,0.700249862,MAP1B/SYAP1/FLNA,3
GO:0043388,BP,GO:0043388,positive regulation of DNA binding,3/560,24/4865,0.533252966,0.869563203,0.700249862,HIPK2/GATA3/TGFB1,3
GO:0045309,MF,GO:0045309,protein phosphorylated amino acid binding,3/560,24/4865,0.533252966,0.869563203,0.700249862,SHC1/NCK2/MAPK3,3
GO:0051057,BP,GO:0051057,positive regulation of small GTPase mediated signal transduction,3/560,24/4865,0.533252966,0.869563203,0.700249862,ITGAV/COL3A1/TGM2,3
GO:0060425,BP,GO:0060425,lung morphogenesis,3/560,24/4865,0.533252966,0.869563203,0.700249862,RDH10/TNC/MAPK3,3
GO:0070265,BP,GO:0070265,necrotic cell death,3/560,24/4865,0.533252966,0.869563203,0.700249862,TMEM123/PYGL/ALKBH7,3
GO:0070918,BP,GO:0070918,production of small RNA involved in gene silencing by RNA,3/560,24/4865,0.533252966,0.869563203,0.700249862,PPP3CA/HNRNPA2B1/TGFB1,3
GO:0005740,CC,GO:0005740,mitochondrial envelope,41/560,357/4865,0.533255587,0.869563203,0.700249862,IFI6/TXNIP/MCL1/NDUFS2/SDHC/CAPN2/HSPD1/NDUFA10/COX17/ACSL1/NDUFS6/UQCRQ/MRPL22/GJA1/RNASET2/CHCHD2/CLU/COX6C/NDUFB9/CYC1/MRPL41/RPS3/TMEM135/MGST1/LDHB/TMBIM6/LGALS3/IFI27/NME4/NDUFB10/SPNS1/UBB/MRPL12/CYB5A/TIMM13/NDUFA11/UBA52/NDUFA13/COX6B1/BCL2L1/ROMO1,41
GO:0031060,BP,GO:0031060,regulation of histone methylation,4/560,33/4865,0.536757047,0.873594228,0.703496003,LMNA/NELFE/GATA3/NNMT,4
GO:0034605,BP,GO:0034605,cellular response to heat,4/560,33/4865,0.536757047,0.873594228,0.703496003,HSPD1/CXCL10/ANO1/HSP90AA1,4
GO:0060968,BP,GO:0060968,regulation of gene silencing,4/560,33/4865,0.536757047,0.873594228,0.703496003,EIF4G1/PPP3CA/ZFP36/TGFB1,4
GO:0120193,BP,GO:0120193,tight junction organization,4/560,33/4865,0.536757047,0.873594228,0.703496003,GJA1/MARVELD3/MYO1C/ACTG1,4
